gene_id	rna_Ctrl_t0_r1	rna_Ctrl_t0_r2	rna_Ctrl_t0_r3	rna_Ctrl_t6_r1	rna_Ctrl_t6_r2	rna_Ctrl_t6_r3	rna_Ctrl_t24_r1	rna_Ctrl_t24_r2	rna_Ctrl_t24_r3	rna_Ctrl_t48_r1	rna_Ctrl_t48_r2	rna_Ctrl_t48_r3	rna_Trt_t0_r1	rna_Trt_t0_r2	rna_Trt_t0_r3	rna_Trt_t6_r1	rna_Trt_t6_r2	rna_Trt_t6_r3	rna_Trt_t24_r1	rna_Trt_t24_r2	rna_Trt_t24_r3	rna_Trt_t48_r1	rna_Trt_t48_r2	rna_Trt_t48_r3
ENSG00002499	763	1114	1481	1867	1264	1430	1418	1405	883	1335	1622	2051	1926	817	1778	1376	1124	1816	1372	1144	1671	1556	1549	886
ENSG00002500	111	189	114	207	150	231	237	179	99	203	236	255	176	82	217	251	251	269	178	146	204	134	169	159
ENSG00002501	898	1186	1309	1446	1539	1186	1625	825	1121	1452	1781	1518	1993	835	1193	1525	1514	2238	1567	1384	1195	1715	1744	1460
ENSG00002502	921	1569	1357	1644	1756	1504	1747	981	872	1806	1889	1679	1637	1002	1695	11166	8671	12634	5018	2808	5499	2189	1650	1385
ENSG00002503	667	789	869	1167	884	808	1044	775	632	1128	808	1067	1006	390	1143	1333	904	1391	745	722	963	716	681	774
ENSG00002504	325	945	528	1032	834	484	650	507	485	639	639	628	701	269	884	800	936	1069	740	476	658	654	601	612
ENSG00002505	152	401	441	418	494	363	404	286	230	547	688	381	470	296	533	2310	1934	2555	1242	819	978	544	675	491
ENSG00002506	2645	4697	2849	5976	5170	3295	4901	2861	2951	4887	4134	4076	5241	1821	3528	18934	21270	16890	34100	25567	40106	19389	20511	13790
ENSG00002507	211	466	486	457	399	331	210	159	113	191	254	265	475	240	307	237	126	269	78	45	94	37	96	52
ENSG00002508	172	290	258	460	410	414	310	186	207	254	290	305	265	115	234	71	105	191	70	58	58	60	48	53
ENSG00002509	186	250	214	391	367	306	328	195	171	281	476	359	343	122	273	221	298	375	257	218	284	270	313	178
ENSG00002510	581	982	862	1353	1212	927	944	780	615	965	1477	1214	1171	618	690	5369	5584	7164	2800	2256	3276	1210	1327	1292
ENSG00002511	421	572	539	814	618	914	506	421	335	737	655	728	459	365	422	527	630	977	650	459	503	497	603	517
ENSG00002512	2735	4263	4248	5385	4165	4046	4608	2973	2326	4909	4086	4927	5189	2912	4729	4241	3642	5527	4118	2452	4407	3803	4292	4337
ENSG00002513	294	516	356	338	567	456	476	276	362	388	471	592	470	277	395	2280	1858	2449	1778	1452	2239	1856	1636	1419
ENSG00002514	343	592	627	886	867	726	706	539	400	674	779	1048	738	372	823	114	136	199	80	83	135	100	102	104
ENSG00002515	801	1558	1194	1836	1642	1472	1836	1165	1155	1217	1293	1488	1858	899	1534	1520	1491	1741	1409	1112	1452	1132	1434	1177
ENSG00002516	327	461	360	605	515	387	459	419	277	723	703	443	445	233	345	2123	1593	2087	1761	1471	1497	1251	2058	1187
ENSG00002517	9874	20039	15864	11105	15885	14946	16982	10479	8455	20188	20431	17279	14027	9100	25446	14092	13418	17681	13324	14233	16582	9546	16187	8784
ENSG00002518	214	334	372	522	389	369	378	350	271	476	539	561	600	264	573	302	492	726	404	275	363	473	334	218
ENSG00002519	15986	31672	24165	41740	28936	35909	35650	26988	25029	36498	43312	36583	37496	17480	34312	16331	16346	27954	11192	8553	11399	7606	10580	8325
ENSG00002520	637	1088	1179	1768	1317	1281	1138	909	952	1235	1616	1479	1574	733	1602	991	1072	1370	1508	950	1512	1030	965	852
ENSG00002521	14	22	14	10	2	18	8	16	5	11	2	43	35	7	21	8	4	12	7	11	11	14	17	4
ENSG00002522	499	718	552	1049	815	790	879	762	593	977	847	627	927	433	984	832	711	1135	651	596	923	654	686	583
ENSG00002523	11848	21949	16820	22227	13735	14993	15174	11451	9214	15100	16500	15759	22292	11025	20841	18784	16781	29636	14408	8866	16453	12092	13263	12222
ENSG00002524	50	107	86	127	90	121	105	72	80	150	159	186	92	64	149	147	99	189	113	79	139	85	135	117
ENSG00002525	121	134	132	211	162	235	150	94	141	143	201	160	244	88	229	193	101	278	126	155	135	159	100	124
ENSG00002526	4837	7059	5127	8094	4821	7510	7988	4470	3986	7139	7628	6845	7047	5055	6139	5729	6434	10550	5680	3841	7347	6460	6444	5008
ENSG00002527	2354	3675	4013	5251	4094	4715	4779	3062	3406	4215	5474	5535	4324	2117	3864	5267	3443	5043	3585	2592	5216	4421	3402	2838
ENSG00002528	2232	4618	3783	4455	4181	5670	4745	4083	3071	5742	5465	5203	5905	2996	4447	5075	5465	7086	5459	3957	5084	4536	3389	3171
ENSG00002529	201	544	377	752	433	455	482	334	274	473	592	532	571	244	450	349	371	753	469	433	452	494	321	374
ENSG00002530	5845	7725	7791	10505	8539	8665	9900	6719	6042	8210	11653	12114	10215	4778	8983	10866	8809	12559	6384	6910	11662	8175	6493	8507
ENSG00002531	1000	1894	1715	2436	1762	2150	1926	1396	1181	2183	2466	2509	1875	1004	2045	5108	4552	7479	6768	5783	7638	7521	8944	7688
ENSG00002532	898	780	1056	1236	1266	1409	1447	861	929	1259	1699	1553	1313	769	1226	6507	6719	11733	8412	6599	9070	7939	10209	9924
ENSG00002533	303	235	278	504	426	480	420	369	244	360	489	341	346	224	360	98	52	150	136	106	135	286	165	200
ENSG00002534	99	171	161	221	247	180	264	137	106	184	259	253	276	123	153	296	187	211	236	146	224	165	202	108
ENSG00002535	350	435	458	623	543	472	528	391	447	732	664	620	544	363	583	671	624	671	531	549	426	527	323	280
ENSG00002536	1559	3734	2782	4943	3938	4256	3062	1851	2972	3803	4151	4188	3694	2632	3854	4138	3570	5895	3779	2573	3800	2705	2383	3267
ENSG00002537	748	1032	872	922	1092	1105	908	624	732	997	794	1336	1103	560	979	1022	1130	885	981	706	945	986	1008	721
ENSG00002538	881	1363	1058	1473	1501	1350	1743	818	1216	1385	1757	1424	1332	640	1454	4448	5709	5618	6914	5328	6834	3876	4053	3173
ENSG00002539	130	180	209	226	106	129	104	110	73	121	113	147	195	77	158	49	58	33	30	15	17	19	13	10
ENSG00002540	404	1021	916	1786	1096	1278	836	510	699	1036	1062	986	916	541	875	677	1134	1142	799	646	1141	920	610	529
ENSG00002541	3089	5062	3865	6693	4981	5871	6911	3992	2999	5615	5925	5903	4661	3230	4356	1314	1188	2021	900	678	1305	816	711	787
ENSG00002542	1300	1609	1592	3135	2554	2087	2101	1388	1680	2023	2148	1956	2700	1357	2017	2983	1803	3286	1464	1284	1965	1954	1979	1447
ENSG00002543	71	156	120	180	259	126	100	145	114	104	194	145	238	130	235	121	155	273	157	120	146	164	110	130
ENSG00002544	1257	1974	2476	2894	2210	2926	3274	1439	1446	1739	2648	3011	3904	1554	3134	3046	2076	3831	2067	2101	2598	2565	2128	2064
ENSG00002545	144	154	178	276	241	198	311	169	159	297	222	281	234	117	173	874	675	1035	1019	562	892	788	489	375
ENSG00002546	127	251	183	286	227	200	216	219	151	292	351	298	277	114	242	887	1207	1553	547	497	736	515	512	401
ENSG00002547	228	472	425	488	458	418	418	284	322	320	542	373	336	202	247	292	407	566	411	328	411	374	298	226
ENSG00002548	190	409	309	523	322	445	503	352	293	331	442	329	453	183	358	421	293	499	314	201	492	335	332	277
ENSG00002549	83	170	151	323	197	196	182	154	91	289	192	332	237	127	240	221	201	191	167	183	173	189	122	117
ENSG00002550	80	148	153	241	179	152	184	136	129	137	269	215	117	87	137	197	169	268	130	139	186	133	108	105
ENSG00002551	316	326	485	291	236	199	163	131	149	222	451	202	448	263	318	270	218	426	278	202	126	175	201	211
ENSG00002552	3292	5515	5115	9990	7086	5905	7031	4166	5255	5694	7572	10135	6007	4520	9516	32171	34173	47171	17344	16307	22510	9941	10302	8510
ENSG00002553	27	21	29	38	38	19	26	22	27	50	24	23	34	28	35	18	37	55	55	43	35	46	36	28
ENSG00002554	22800	43033	23762	29540	25667	29747	30925	19707	17866	29067	47685	46395	34940	22370	35274	28301	25606	36902	28949	18112	28708	28532	20978	22979
ENSG00002555	6243	8364	7788	9864	8119	6769	7617	6802	4712	8639	9397	8424	9133	3921	9113	7166	7492	9819	9377	4781	8768	7507	7629	6153
ENSG00002556	195	313	242	455	288	301	288	238	235	317	436	491	436	182	316	338	335	522	312	249	422	320	215	281
ENSG00002557	227	413	393	506	481	512	521	194	285	362	607	601	362	212	486	82	112	99	127	97	168	165	145	130
ENSG00002558	30	75	68	123	128	93	115	76	75	135	178	128	127	91	126	85	111	156	63	82	73	58	73	82
ENSG00002559	311	402	337	651	470	352	796	258	389	535	642	472	480	248	478	650	433	858	409	314	395	376	411	418
ENSG00002560	494	839	674	1217	865	752	924	876	588	818	1315	1189	1006	517	749	950	846	1168	651	883	861	743	962	660
ENSG00002561	10521	18709	12282	15555	25724	17558	18504	9764	9663	19463	13848	19131	19998	14364	19993	20614	19307	25463	18983	13026	20115	14454	13154	14641
ENSG00002562	10383	19653	13448	19498	13167	15050	16136	8464	7569	16090	20690	15483	20804	8564	23651	10010	12320	13865	11684	8469	10171	11055	11016	13390
ENSG00002563	2100	3279	3539	4112	3005	3472	3540	2603	2543	4116	4694	3766	3646	2074	3381	3555	2887	5780	4242	3226	3065	3263	3305	2497
ENSG00002564	491	900	1044	1520	1156	1107	1330	735	679	1253	1228	1580	957	708	1525	1546	1117	2020	1113	1253	1101	918	960	855
ENSG00002565	242	531	381	530	424	426	481	303	418	389	551	498	593	244	457	659	546	707	540	231	392	331	392	408
ENSG00002566	452	938	744	794	805	726	800	664	617	763	827	1159	782	407	590	913	671	1029	593	578	615	578	661	509
ENSG00002567	1256	1852	1859	2875	1833	2279	2231	1650	1396	2399	2344	2427	1870	1081	2699	2293	2268	3049	2415	1920	2730	2071	1803	1691
ENSG00002568	2493	3684	4060	6690	5290	3784	4516	3094	3564	3709	6252	6854	3506	2583	5750	2098	1618	2858	865	969	1368	945	1020	852
ENSG00002569	783	1347	714	1702	1034	1326	1468	673	673	956	1271	1396	1128	616	1110	1699	1452	2729	2730	2578	2468	2852	2439	2442
ENSG00002570	639	1261	885	1797	1214	1184	1012	959	839	667	1501	1379	1570	629	1130	6040	4757	6909	5245	3653	4771	3261	2922	3228
ENSG00002571	1268	2094	1893	2446	1990	1676	1893	1542	1284	2026	2491	2118	2025	1194	1394	2297	1961	2566	1827	1230	1816	1531	1644	1423
ENSG00002572	784	953	1193	1491	1571	1742	1336	901	925	1354	1540	1607	1662	607	1558	1506	1291	1597	1234	1030	1427	1081	1349	1118
ENSG00002573	1671	2081	1691	3132	3312	2337	3190	2043	1685	2582	3446	2994	3189	1076	2487	8307	4963	8868	12674	10365	15371	14976	15758	12779
ENSG00002574	7668	18980	12435	18615	18093	14119	15082	10214	10138	15225	15271	17305	13194	6328	18681	13577	15584	19518	13736	11145	12027	12911	15947	12363
ENSG00002575	4141	5407	5999	9933	8205	5809	6399	3473	4410	6644	6023	6101	6919	3585	6926	8271	6846	9007	5918	4226	6771	5883	6348	5264
ENSG00002576	787	972	827	1321	884	706	1126	918	564	1215	1294	1144	1094	597	1120	1295	827	1632	775	748	1005	915	1091	766
ENSG00002577	4357	8930	7100	13318	10608	7945	7993	8027	6494	8800	14037	10648	10840	4722	8489	8764	6989	14509	6618	7200	10267	7657	8645	6931
ENSG00002578	137	157	196	308	282	239	273	144	167	177	366	308	290	160	294	1443	1576	2168	888	713	1147	553	608	619
ENSG00002579	47	42	28	51	58	41	59	25	29	36	42	34	57	28	37	43	51	97	77	29	34	18	62	30
ENSG00002580	860	1240	772	1123	1186	1232	1474	909	916	1017	1505	1402	1403	605	1145	1368	1097	1873	1595	1010	983	738	964	989
ENSG00002581	370	449	675	371	262	321	167	190	133	256	293	272	499	243	427	268	324	308	214	140	220	167	173	174
ENSG00002582	291	668	458	760	613	496	872	384	589	484	712	737	658	340	549	807	636	651	581	351	505	388	425	502
ENSG00002583	420	511	608	862	653	725	763	451	616	632	770	785	968	410	575	887	885	1062	795	445	650	714	743	550
ENSG00002584	411	604	560	809	978	696	770	377	527	718	891	782	653	443	693	876	1059	879	537	626	687	813	649	553
ENSG00002585	15974	24484	22647	43301	30486	17627	23754	20852	15078	29622	23459	27030	27526	16446	23016	27125	22999	26422	21107	15960	27306	21280	16468	10786
ENSG00002586	810	810	869	1326	1270	1156	1264	794	808	1069	1093	1500	1181	746	1258	9007	7510	12186	6404	5360	5865	3358	3848	3277
ENSG00002587	576	649	807	750	852	642	438	441	386	585	536	565	716	357	757	673	726	895	603	464	565	478	701	505
ENSG00002588	119	159	181	384	276	272	259	190	247	325	460	397	192	176	324	444	238	522	344	240	336	424	406	347
ENSG00002589	1228	2854	2297	2836	2884	2560	2665	2277	2193	2493	2356	2690	2909	1112	2212	2440	2541	2882	2948	2310	1824	2448	2479	2110
ENSG00002590	1099	1362	1264	2776	1579	1608	1557	1092	990	1503	1276	1523	1788	910	2134	7143	5038	6860	4630	3447	5799	2843	1807	2145
ENSG00002591	88	130	144	219	168	131	186	132	64	150	114	188	162	72	164	892	724	997	432	280	456	236	211	178
ENSG00002592	1154	2023	2486	4047	2979	2344	2516	1784	1516	2460	2866	3151	2196	1038	2558	615	413	797	999	530	658	951	925	1078
ENSG00002593	231	402	385	510	472	455	402	288	292	435	584	580	507	307	476	430	410	630	526	272	534	357	479	375
ENSG00002594	369	554	719	1208	877	668	659	559	588	814	1168	719	618	294	750	709	757	903	783	516	880	671	352	482
ENSG00002595	6760	8415	10237	10224	8372	10258	10443	6739	6264	13051	11831	10868	16491	6369	13814	10574	8769	10005	10768	7033	8910	10404	6930	8332
ENSG00002596	1495	2829	1975	4948	4272	3931	2626	2786	2214	3206	4465	4085	2460	1036	2661	3967	3648	4618	3783	3022	4003	3173	2825	2524
ENSG00002597	440	779	750	582	675	451	891	562	485	819	778	866	768	399	725	629	622	808	540	532	821	665	618	532
ENSG00002598	758	902	698	1437	940	1030	764	773	579	1031	1237	1478	1222	658	1089	3372	4137	5561	3777	3739	3879	2847	4195	3471
ENSG00002599	231	346	383	369	448	396	497	291	280	424	418	440	497	207	368	396	445	748	430	412	454	323	448	266
ENSG00002600	367	489	365	551	585	520	535	280	322	420	533	512	585	164	478	488	485	831	405	270	305	424	428	298
ENSG00002601	384	984	676	689	1012	767	800	660	538	812	662	755	669	329	897	759	684	1394	719	493	891	674	740	705
ENSG00002602	283	209	354	286	358	323	322	234	287	408	468	367	406	238	307	377	259	553	306	318	340	286	323	222
ENSG00002603	314	410	395	659	561	522	633	462	355	605	658	523	524	262	529	2451	2183	2410	962	1021	1171	740	670	632
ENSG00002604	40	60	51	111	67	68	122	66	45	110	108	113	103	55	101	302	277	348	261	156	340	196	121	107
ENSG00002605	2288	3092	3031	4633	4770	3941	4080	2638	2235	4574	4187	4342	3777	1691	2897	17666	13940	19757	16317	11079	16767	14774	18311	11810
ENSG00002606	122	77	97	166	154	166	156	80	60	88	150	108	149	57	128	156	84	191	78	65	112	101	109	59
ENSG00002607	6324	9456	7299	13040	8573	9870	11726	7007	7371	11646	9716	10748	11100	6510	9408	9864	9630	14979	9718	7640	9078	9411	9059	7656
ENSG00002608	1145	1466	1551	2063	1645	1482	2175	1240	1481	1925	2215	2299	2198	880	2006	2173	1629	3066	1740	1192	1921	1396	1398	1374
ENSG00002609	15775	27210	20105	40693	23423	23993	28519	22723	20092	26842	31228	34900	29988	15312	36555	79682	99823	158198	97458	72950	108088	96957	84985	102353
ENSG00002610	636	785	807	502	740	368	509	382	337	596	601	514	872	585	797	521	554	865	641	362	453	456	425	313
ENSG00002611	313	563	436	656	579	387	606	365	347	558	683	505	879	256	453	170	148	154	133	55	128	110	132	120
ENSG00002612	1030	1831	1194	2276	1539	1434	1916	1505	1487	1702	1995	2012	1781	774	1770	2139	1779	2442	1448	2037	2373	1631	1768	1574
ENSG00002613	1449	3144	1913	3282	2904	2816	2540	2008	2112	3335	4620	3520	2618	1646	3004	639	832	768	413	250	500	402	442	380
ENSG00002614	314	396	573	758	535	418	633	426	443	591	715	431	809	326	575	640	389	623	595	454	496	414	515	452
ENSG00002615	142	163	237	252	167	186	155	137	110	238	204	241	242	95	191	187	184	185	174	117	206	253	162	166
ENSG00002616	833	1173	1463	1666	1461	1642	1725	1541	1425	1565	2248	1442	1838	687	1728	334	250	365	305	206	266	199	247	176
ENSG00002617	19	34	40	44	59	69	48	38	28	24	45	32	47	19	21	206	164	231	265	322	235	170	236	245
ENSG00002618	429	606	647	833	882	850	805	419	501	798	623	805	654	421	780	776	619	859	728	459	723	656	454	624
ENSG00002619	625	1559	935	1306	1330	1220	1587	791	865	1451	1563	1494	1563	676	1470	5984	5137	8106	4345	2285	4015	2574	1535	2159
ENSG00002620	232	286	236	314	351	317	258	176	181	277	234	321	406	201	350	292	326	325	277	193	220	216	210	180
ENSG00002621	1218	2318	1691	2172	1701	2047	2218	1474	1161	1969	1875	2096	1722	1285	1860	2027	1511	2056	1536	1234	1975	1324	1353	1230
ENSG00002622	113	223	210	301	240	223	287	160	176	276	293	410	286	128	207	70	68	61	39	73	123	80	92	98
ENSG00002623	7762	11478	14225	12339	9614	9579	11486	8715	5600	9144	11121	12958	14537	8170	14006	28267	34754	47312	39395	47048	57654	40433	36780	35572
ENSG00002624	47	62	47	70	86	56	42	36	35	65	67	46	105	21	57	58	64	70	50	39	48	59	67	37
ENSG00002625	1564	1791	2162	3066	2953	2578	2749	1901	1696	2614	2873	2367	3058	1309	2043	2626	2255	3774	2431	1965	2202	2634	1850	1727
ENSG00002626	201	534	399	689	528	469	387	254	275	581	631	523	601	248	435	476	506	521	412	200	573	393	554	350
ENSG00002627	104	166	110	253	187	261	237	77	67	255	278	180	270	94	169	57	46	63	40	26	26	25	24	24
ENSG00002628	55	103	77	125	147	125	89	78	70	99	72	100	81	43	109	94	107	91	57	82	125	70	59	77
ENSG00002629	346	484	409	577	558	439	492	288	292	341	520	446	356	237	466	579	397	693	351	288	472	325	322	331
ENSG00002630	8326	8672	6903	14995	14207	11673	11934	9070	6086	8496	14801	14618	14220	5627	13995	11956	11522	13957	9301	6115	11195	13263	8533	9476
ENSG00002631	32	52	51	83	51	26	18	23	28	51	29	67	73	15	39	3	8	6	4	7	4	23	6	5
ENSG00002632	2203	2822	2811	4605	3054	2191	3042	2908	2217	3573	3943	4408	3231	2046	3679	3764	3360	4903	3052	2873	3355	2967	2990	1940
ENSG00002633	765	1301	1342	2420	1613	1575	1676	840	667	1444	1381	2190	1292	843	1740	1435	1657	2798	1345	817	1574	1204	1367	1361
ENSG00002634	1239	2982	2133	4753	3104	2647	2124	1460	1658	3031	3075	3490	2846	1608	2539	2896	2539	4007	3244	2363	2548	2625	3362	2019
ENSG00002635	477	1041	859	1363	1115	813	1143	832	807	1037	1286	1113	1061	640	872	1355	770	1358	941	802	929	822	769	674
ENSG00002636	983	1355	947	2664	1873	1782	1835	1555	1315	2121	1755	2240	2573	1179	1480	2280	1780	3015	1836	1899	1489	1146	1636	1371
ENSG00002637	447	659	689	1227	882	720	824	604	624	738	757	1039	1125	455	705	777	635	1252	763	623	1025	654	635	653
ENSG00002638	7370	10527	12922	14282	15542	12155	11364	11216	8136	13779	8540	14440	14410	7263	9911	18026	12382	18539	11447	9587	15554	11663	11211	6891
ENSG00002639	148	368	269	328	274	232	308	234	214	286	302	403	245	185	341	362	263	496	278	154	285	284	277	325
ENSG00002640	942	1631	1716	2795	2309	2160	2569	1174	1358	2070	1826	2886	2145	1275	2166	3946	3945	7475	8214	6713	7993	7120	9211	6526
ENSG00002641	75	73	90	103	68	104	109	78	58	141	188	135	103	65	87	119	125	145	82	67	102	109	69	70
ENSG00002642	1321	1747	1709	2576	2438	1798	1605	1150	1248	1606	2319	1710	2438	1384	2004	2139	1744	2676	1829	1268	1654	1666	1762	1527
ENSG00002643	3475	4346	6033	8858	5714	5706	4863	3777	4114	5600	6099	6144	5156	3310	5140	5274	5323	7878	4551	4360	4826	4118	4348	3171
ENSG00002644	207	264	313	531	315	376	420	183	313	369	629	444	444	218	430	368	467	695	390	187	451	266	337	243
ENSG00002645	934	1706	1036	2151	1804	2020	1598	1171	1258	2388	2411	2357	1462	759	2032	5424	4033	8288	3695	3181	3596	1975	1993	2342
ENSG00002646	1808	2336	2960	3150	3007	3087	3896	1802	1818	2484	3837	2924	4430	1836	3128	3206	2547	3431	2332	1930	2760	2746	2239	2550
ENSG00002647	156	300	249	408	366	357	322	180	291	511	526	369	370	219	604	60	66	126	78	53	70	103	107	101
ENSG00002648	140	187	162	266	199	155	215	124	149	271	160	250	270	128	225	1054	1020	1280	895	768	1196	854	848	815
ENSG00002649	2018	2213	2348	4687	3512	3074	3215	2316	2953	3968	5716	6016	3836	1885	2816	24734	17158	17968	16261	11617	19981	12918	9352	11675
ENSG00002650	599	883	654	1367	1088	1224	1171	805	917	975	1279	1060	1036	829	1055	1343	930	1537	1328	647	1317	770	891	679
ENSG00002651	171	660	407	988	648	553	532	335	320	694	694	762	509	301	519	469	536	838	434	462	574	418	481	388
ENSG00002652	1681	2695	2833	4167	3963	3566	3877	1980	1945	3882	4711	3586	4224	2386	4036	4948	3152	7272	3607	2273	4148	3328	2977	2694
ENSG00002653	1008	1650	1060	2468	1872	2373	1606	1226	1071	1711	2368	2005	1683	1096	1496	2179	1254	3547	1243	985	1349	1501	1345	1462
ENSG00002654	818	2152	1888	2044	1768	2065	2416	1576	1027	2628	2904	2389	2011	1384	1896	3049	2036	2863	2272	1496	1905	1883	1925	1486
ENSG00002655	1044	1779	1662	1665	1862	1787	2025	1243	1180	2092	2854	1909	2183	986	2203	1766	1598	2359	1445	1286	2222	1953	1277	1498
ENSG00002656	130	237	184	232	228	142	201	163	141	216	311	248	313	128	232	281	190	282	222	101	301	151	179	170
ENSG00002657	1443	2039	2672	3510	2528	2719	4226	2815	2021	2783	2808	3400	2585	1561	2864	2390	2556	3436	2608	2142	3055	3103	2080	1936
ENSG00002658	12344	16561	16121	23232	22475	21929	19804	15055	14637	21407	25255	28190	21360	10447	24099	55401	54674	83043	29160	23630	43473	25097	22767	19489
ENSG00002659	186	341	196	345	222	208	375	187	139	303	270	317	397	191	315	293	320	399	292	164	246	246	218	218
ENSG00002660	2119	4620	4055	6890	4993	4997	6717	3015	3137	7510	8180	6266	5617	1982	3959	4854	4598	7608	4754	5424	4860	4558	5121	4479
ENSG00002661	3192	5916	3780	6134	5087	4656	5402	3265	3766	5693	7338	7049	5291	3067	4644	5349	4891	9039	4206	2985	5176	4458	4477	4243
ENSG00002662	240	386	264	457	449	374	463	304	357	504	627	430	536	210	415	488	479	741	441	237	398	323	285	315
ENSG00002663	3167	3420	3466	6479	4651	4169	5146	3499	3567	3955	5069	5680	4687	2159	4853	16481	17308	30005	12031	12251	11986	5823	6981	4968
ENSG00002664	5662	11226	9868	14336	10760	11815	11191	8367	9251	9204	14833	12296	12634	4246	13598	11198	10848	13890	10171	7628	14630	10871	10635	8095
ENSG00002665	9625	16325	13168	22116	15731	15143	14958	13712	11071	16195	19484	16941	20427	8178	15548	18647	16923	20631	17866	13729	15448	15561	14468	10474
ENSG00002666	239	297	246	508	387	359	382	304	248	428	484	460	219	144	370	455	320	428	290	319	316	285	281	215
ENSG00002667	981	1326	1018	1522	1633	1296	1300	1124	1410	1858	1976	1547	1542	857	1402	1409	1816	2273	1395	1131	1136	1419	1130	1056
ENSG00002668	3652	6084	7625	10404	5720	6739	9438	4090	5693	7228	8364	8701	8534	3853	7507	2638	2150	3382	1173	1033	1648	984	1340	958
ENSG00002669	1321	1816	1714	3862	3124	2794	3346	1731	1528	2837	2760	2648	2560	1371	2451	2742	1979	3183	2724	1817	2598	2473	2322	1577
ENSG00002670	208	325	260	545	391	365	472	204	241	332	323	377	364	188	411	2443	2091	3483	2039	1154	2304	732	850	590
