gene_id	archetype	rna_responds	prot_responds	regulated	amplitude_a	t_half_M0_h	t_half_M1_h	identifiable	lrt	lrt_p	lrt_fdr	gof_M0_p	rna_any_fdr	prot_any_fdr	lfc_rna_t0	lfc_rna_t6	lfc_rna_t24	lfc_rna_t48	lfc_prot_t0	lfc_prot_t6	lfc_prot_t24	lfc_prot_t48	pred_prot_t0	pred_prot_t6	pred_prot_t24	pred_prot_t48
ENSG00002255	unchanged	FALSE	FALSE	FALSE	-1.966	288	0.5	FALSE	18.848	1.41525979488731e-05	0.000151262163893275	3.06893399521823e-05	0.742782324901903	0.131244664123082	0	0.341	0.345	0.234	0	-0.575	-0.875	-0.199	0	0.003	0.019	0.035
ENSG00002259	kinetic_lag	TRUE	FALSE	FALSE	0.403	32.81	1.12	TRUE	3.788	0.0516201165446695	0.176817134201867	0.148712590693386	7.99013114059051e-46	0.303723366298272	0	-1.549	-1.827	-1.433	0	-0.439	-0.753	-0.555	0	-0.069	-0.416	-0.782
ENSG00002260	unchanged	FALSE	FALSE	FALSE	11.664	0.5	11.53	TRUE	5.784	0.0161749334246947	0.0750019220646612	0.0262492515139808	0.835487687800384	0.702731722561443	0	0.038	-0.171	0.073	0	-0.231	-0.648	-0.313	0	0.033	-0.162	0.066
ENSG00002262	kinetic_lag	TRUE	FALSE	FALSE	0.556	41.76	9.05	TRUE	0.383	0.535810993286029	0.758185133222578	0.819922930887872	3.98441274140413e-31	0.120228204743992	0	0.73	1.566	1.981	0	0.062	0.601	0.959	0	0.041	0.435	1.033
ENSG00002263	unchanged	FALSE	FALSE	FALSE	-7.567	288	288	FALSE	1.326	0.249559564367813	0.50549228965362	0.464832970671489	0.656757307179053	0.702731722561443	0	-0.381	-0.293	-0.352	0	0.051	0.014	0.281	0	-0.003	-0.015	-0.031
ENSG00002264	unchanged	FALSE	FALSE	FALSE	-0.295	288	4.39	FALSE	0.11	0.740398163467735	0.878581773236011	0.540763396189478	0.571139362708807	0.922649915323974	0	-0.34	-0.223	-0.188	0	-0.027	0.284	-0.172	0	-0.002	-0.013	-0.023
ENSG00002265	anticorrelated	TRUE	FALSE	TRUE	-0.353	288	0.5	FALSE	9.318	0.00226860576801548	0.0148077610351381	0.00520726449789304	4.30059921745783e-18	0.0537067292540061	0	-1.81	-2.133	-2.059	0	0.951	0.664	0.514	0	-0.009	-0.055	-0.118
ENSG00002270	concordant	TRUE	FALSE	FALSE	0.586	18.68	0.5	TRUE	3.029	0.0817733423517955	0.241710525555337	0.0841501847282937	6.27100419485672e-17	0.102133768505237	0	-0.966	-0.98	-1.34	0	-0.657	-0.256	-0.91	0	-0.083	-0.45	-0.836
ENSG00002272	unchanged	FALSE	FALSE	FALSE	18.378	13.54	288	TRUE	0.53	0.466766253274562	0.715434786467102	0.63558098035678	0.956098190190735	0.299386963340052	0	-0.324	-0.234	-0.242	0	0.022	-0.026	-0.568	0	-0.042	-0.176	-0.22
ENSG00002274	unchanged	FALSE	FALSE	FALSE	3.873	79.49	288	FALSE	0.073	0.7875157458223	0.897720294216495	0.1065523363875	0.600443362756989	0.464863708089159	0	0.263	0.403	0.428	0	0.193	-0.451	0.372	0	0.007	0.06	0.134
ENSG00002278	unchanged	FALSE	FALSE	FALSE	3.456	0.5	0.5	TRUE	13.026	0.000307229201963641	0.00261578761219891	0.000287358016364262	0.767351209333397	0.147966752244075	0	0.002	-0.28	-0.255	0	-0.448	-0.975	-0.838	0	0.002	-0.269	-0.255
ENSG00002279	unchanged	FALSE	FALSE	FALSE	0.218	288	0.5	FALSE	0.655	0.418354638686477	0.680842808315898	0.473597682124469	0.0869121637377872	0.925215972399307	0	-0.439	-0.746	-0.464	0	-0.114	-0.274	0.1	0	-0.003	-0.023	-0.05
ENSG00002281	kinetic_lag	TRUE	TRUE	FALSE	0.664	38.53	13.54	TRUE	1.227	0.26801355241715	0.523778048081257	0.108102381521801	6.991212933283e-70	8.75376532670721e-08	0	1.641	2.519	2.382	0	-0.191	1.349	1.379	0	0.125	0.997	1.681
ENSG00002282	concordant	TRUE	TRUE	FALSE	1.245	0.5	0.5	TRUE	5.484	0.0191873691358684	0.0833295829618261	0.0316343182059954	8.12603466116203e-41	7.56330253793688e-10	0	-1.274	-1.661	-1.625	0	-1.581	-1.816	-2.126	0	-1.112	-1.645	-1.626
ENSG00002286	kinetics_limited	TRUE	FALSE	FALSE	0.157	288	7.11	FALSE	0.438	0.508064690463698	0.741912295086039	0.199854905899302	1.87343169553966e-25	0.443704724134966	0	1.054	1.684	1.198	0	-0.335	0.441	0.07	0	0.01	0.104	0.223
ENSG00002287	unchanged	FALSE	FALSE	FALSE	-0.877	288	0.5	FALSE	2.399	0.12138647113725	0.314311704473945	0.27293051034046	0.600443362756989	0.977982819175911	0	0.136	0.413	0.283	0	-0.238	-0.324	-0.237	0	0.001	0.014	0.035
ENSG00002289	kinetic_lag	TRUE	FALSE	FALSE	4.179	45.26	288	TRUE	0.085	0.771255373182947	0.886556761689963	0.954935178145885	2.01018723167007e-45	0.264039807781267	0	0.525	1.602	1.633	0	-0.007	0.305	0.918	0	0.026	0.375	0.882
ENSG00002290	unchanged	FALSE	FALSE	FALSE	1.837	0.5	0.5	TRUE	1.456	0.227616784343414	0.480418058831267	0.164129849026351	0.847343826661392	0.745171875268405	0	-0.178	-0.223	-0.323	0	-0.445	-0.693	-0.312	0	-0.156	-0.222	-0.32
ENSG00002293	unchanged	FALSE	FALSE	FALSE	-0.338	288	3.74	FALSE	0.571	0.449893343770947	0.703180303210359	0.736634177592187	0.706035171082341	0.507303046061372	0	0.176	0.637	0.379	0	0.044	-0.194	-0.131	0	0.001	0.021	0.054
ENSG00002294	kinetics_limited	TRUE	FALSE	FALSE	0.684	57.62	27.93	FALSE	0.069	0.793295290609714	0.898193841434138	0.236010994094768	6.46306500198567e-48	0.277339377311286	0	2.031	2.094	0.873	0	0.58	0.599	1.006	0	0.117	0.755	0.98
ENSG00002297	unchanged	FALSE	FALSE	FALSE	0.895	0.5	0.5	TRUE	0.035	0.85173202694616	0.933068253930384	0.599979749808288	0.527078425068518	0.26027084819861	0	-0.291	-0.167	-0.311	0	-0.397	0.014	-0.228	0	-0.256	-0.172	-0.307
ENSG00002303	kinetics_limited	TRUE	TRUE	FALSE	2.484	86.15	288	FALSE	0.022	0.882749315148244	0.944817626369605	0.964117018397693	1.11446681606245e-35	0.00217736543781439	0	1.478	2.165	2.572	0	-0.073	0.421	1.067	0	0.05	0.464	1.037
ENSG00002304	amplified	TRUE	TRUE	TRUE	3.886	11.53	67.68	TRUE	12.548	0.000396559110527888	0.00332008099758626	0.00185292039842058	1.35881112356415e-26	3.90160202807546e-05	0	1.518	0.884	0.256	0	0.3	1.268	1.509	0	0.322	0.924	0.617
ENSG00002305	unchanged	FALSE	FALSE	FALSE	-2.056	288	9.81	FALSE	0.632	0.426685642266082	0.68275266219634	0.727511510174959	0.772855277658792	0.962447818310965	0	0.016	0.22	-0.114	0	-0.025	-0.211	-0.058	0	0	0.005	0.008
ENSG00002306	unchanged	FALSE	FALSE	FALSE	0.926	0.5	0.5	TRUE	0.025	0.873830478262917	0.941961753034489	0.971596916782134	0.504907368032985	0.642326017706713	0	0.406	0.384	0.048	0	0.358	0.337	0.023	0	0.358	0.385	0.058
ENSG00002307	kinetic_lag	TRUE	FALSE	FALSE	6.625	38.53	288	TRUE	0.029	0.865189749282898	0.937542275202646	0.580790197798243	9.17263178494165e-55	0.492853014726584	0	-2.696	-2.212	-1.416	0	-0.441	-0.288	-0.823	0	-0.084	-0.447	-0.788
ENSG00002313	kinetics_limited	TRUE	FALSE	FALSE	0.091	288	0.5	FALSE	1.448	0.228879228393168	0.481061362884942	0.0531164914036966	7.50603910889552e-37	0.163297114948921	0	0.435	1.465	2.152	0	0.344	0.509	-0.114	0	0.003	0.062	0.244
ENSG00002317	anticorrelated	TRUE	TRUE	TRUE	-0.49	288	1.21	FALSE	39.295	3.6433755291204e-10	6.23928059361868e-09	2.33874147123768e-09	1.67156073497179e-46	0.00121740815408668	0	1.612	1.679	1.93	0	-0.587	-0.685	-1.059	0	0.017	0.14	0.306
ENSG00002324	buffered	TRUE	TRUE	TRUE	0.448	151.31	3.18	FALSE	8.497	0.00355715051605785	0.0215286177819244	0.000215597769624626	5.07980312714784e-32	0.00018458023731903	0	2.381	1.306	0.641	0	0.516	1.132	-0.409	0	0.06	0.321	0.405
ENSG00002325	concordant	TRUE	FALSE	FALSE	0.727	21.94	12.49	TRUE	0.191	0.662195806015229	0.837891754546558	0.739593276239672	5.37720128881854e-40	0.278376163404888	0	-1.97	-2.127	-1.303	0	-0.33	-0.744	-1.066	0	-0.121	-0.678	-1.111
ENSG00002327	concordant	TRUE	TRUE	FALSE	1.072	6.56	7.71	TRUE	0.619	0.431428954423698	0.685103724253439	0.7277047311331	5.86652311502762e-71	1.91372611015817e-12	0	2.556	2.872	1.339	0	0.959	2.712	2.126	0	0.956	2.601	1.94
ENSG00002330	concordant	TRUE	TRUE	FALSE	0.729	4.76	3.18	TRUE	3.722	0.0536925733792217	0.179810462405527	6.061419674446e-06	3.85349667024194e-34	6.56996443957109e-05	0	1.385	1.846	1.757	0	0.066	2.398	0.357	0	0.549	1.652	1.776
ENSG00002333	kinetics_limited	TRUE	FALSE	FALSE	-0.438	53.16	0.5	FALSE	0.957	0.32782588307101	0.588135244985728	0.00873923711748162	0.0322644628044759	0.146107147512953	0	-0.389	0.194	-0.506	0	0.754	-0.125	-0.23	0	-0.014	-0.027	-0.061
ENSG00002334	unchanged	FALSE	FALSE	FALSE	-56.363	288	288	FALSE	8.529	0.00349602511677579	0.0212439913346013	0.00404417342627122	0.347897921631309	0.536307008744142	0	-0.447	-0.033	0.131	0	0.15	0.411	0.854	0	-0.003	-0.012	-0.008
ENSG00002335	kinetics_limited	TRUE	TRUE	FALSE	2.353	109.67	288	FALSE	0.3	0.584101435598723	0.781836160192971	4.19676812127142e-07	1.06342220435456e-35	0.000124011185160715	0	1.456	1.864	1.845	0	-1.533	0.344	0.808	0	0.039	0.332	0.669
ENSG00002341	unchanged	FALSE	FALSE	FALSE	-3.078	288	41.76	FALSE	3.331	0.0679657806858318	0.212274938520978	0.0337580619360054	0.0820541154957867	0.503388512604023	0	-0.561	0.051	-0.465	0	-0.247	0.549	0.233	0	-0.004	-0.013	-0.023
ENSG00002345	unchanged	FALSE	FALSE	FALSE	0.299	53.16	0.81	FALSE	0.113	0.736415503589842	0.87794209357806	0.930522414655957	0.290876801032968	0.702468781409631	0	-0.591	-0.471	-0.606	0	-0.137	-0.102	-0.215	0	-0.02	-0.112	-0.216
ENSG00002346	kinetic_lag	TRUE	FALSE	FALSE	0.668	30.27	9.05	TRUE	0.633	0.426424334107588	0.68275266219634	0.328039144047684	2.20272117318228e-32	0.166204168788917	0	1.4	1.915	1.864	0	-0.15	1.275	1.059	0	0.125	0.853	1.382
ENSG00002347	unchanged	FALSE	FALSE	FALSE	-0.764	57.62	0.5	FALSE	1.256	0.26243043278682	0.519671252398282	0.314156050206649	0.527078425068518	0.797892909230251	0	0.429	0.068	-0.072	0	-0.275	0.053	0.272	0	0.017	0.064	0.047
ENSG00002350	kinetics_limited	TRUE	FALSE	FALSE	-0.634	288	11.53	FALSE	3.154	0.0757493943748565	0.231081654499815	0.206245516628924	0.00423491619209971	0.951198190570748	0	0.787	0.543	0.119	0	-0.106	-0.307	-0.219	0	0.007	0.042	0.06
ENSG00002353	unchanged	FALSE	FALSE	FALSE	-8.826	288	9.81	FALSE	15.912	6.63423222528705e-05	0.000653450193693306	0.000145947559859407	0.403912801682143	0.532620128163231	0	0.703	0.66	-0.109	0	-2.953	-4.158	-2.766	0	0.006	0.042	0.057
ENSG00002355	protein_only	FALSE	TRUE	FALSE	3.575	3.74	12.49	TRUE	17.782	2.47681592303579e-05	0.000257418041104479	0.00013351096618462	0.264714894815672	5.1357750944888e-06	0	-0.209	-0.615	-0.258	0	-0.045	-0.993	-1.294	0	-0.081	-0.488	-0.334
ENSG00002356	unchanged	FALSE	FALSE	FALSE	-0.776	288	0.5	FALSE	0.792	0.373543691975032	0.634862961500602	0.433255273332086	0.4301858112373	0.904759047919208	0	-0.158	-0.249	-0.084	0	0.322	0.056	0.105	0	-0.001	-0.009	-0.017
ENSG00002358	kinetics_limited	TRUE	FALSE	FALSE	0.22	128.82	0.5	FALSE	0.644	0.422191783229757	0.682698948381617	0.672730858922681	0.0256300160877905	0.988754139088773	0	-0.648	-0.762	-0.536	0	-0.192	-0.165	-0.051	0	-0.009	-0.061	-0.12
ENSG00002363	unchanged	FALSE	FALSE	FALSE	28.947	0.5	4.76	TRUE	3.098	0.0783646994791986	0.235250203416638	0.0775582931324519	0.791251770317438	0.824024304327161	0	-0.022	0.023	0.009	0	0.108	0.442	0.418	0	-0.019	0.022	0.01
ENSG00002365	anticorrelated	TRUE	TRUE	TRUE	-1.416	288	1.96	FALSE	73.268	1.13181450588468e-17	3.2800855007081e-16	2.9194992944355e-19	1.32183964405665e-34	3.51913744451872e-07	0	1.893	1.123	0.243	0	-1.884	-1.339	-1.502	0	0.022	0.13	0.169
ENSG00002366	kinetic_lag	TRUE	TRUE	FALSE	3.18	27.93	109.67	TRUE	0.107	0.743442890759091	0.879524303160439	0.000790828295324028	9.81702901524752e-12	0.01295004328583	0	-1.643	-0.634	-0.353	0	1.026	-0.655	-0.427	0	-0.085	-0.368	-0.416
ENSG00002367	concordant	TRUE	TRUE	FALSE	1.135	3.45	3.74	TRUE	0.645	0.421799267512222	0.682698948381617	0.658196933691363	1.39287855011e-28	0.0138068784504954	0	1.84	0.907	0.576	0	0.997	1.262	0.844	0	0.922	1.148	0.648
ENSG00002368	concordant	TRUE	TRUE	FALSE	2.402	5.59	45.26	TRUE	3.769	0.0521984824298008	0.176817134201867	0.0312850592969552	3.94185656225795e-39	0.000334640194733621	0	1.625	0.853	0.902	0	0.648	0.929	1.548	0	0.598	1.072	0.899
ENSG00002369	concordant	TRUE	TRUE	FALSE	1.351	14.67	30.27	TRUE	1.065	0.302191010406393	0.563696145101136	0.416245366100615	1.04050447773728e-52	5.9216291763114e-11	0	1.741	2.32	1.675	0	0.02	1.58	2.045	0	0.317	1.563	1.836
ENSG00002370	protein_only	FALSE	TRUE	FALSE	5.998	0.5	9.81	TRUE	82.937	8.47207712132918e-20	2.90168641405525e-18	1.14036559130833e-20	0.251545741984195	4.2189353850285e-11	0	-0.421	-0.707	-0.257	0	-1.335	-2.334	-2.574	0	-0.369	-0.695	-0.27
ENSG00002371	concordant	TRUE	TRUE	FALSE	1.534	21.94	35.55	TRUE	0.023	0.880382671663891	0.944296573806038	0.852471107897424	3.10507916697223e-70	0.000225527419626071	0	-1.407	-2.365	-2.138	0	0.073	-0.659	-1.307	0	-0.095	-0.631	-1.267
ENSG00002373	unchanged	FALSE	FALSE	FALSE	-3.426	288	12.49	FALSE	8.174	0.00424977101403235	0.0248232748765378	0.0141591828992895	0.659043474090059	0.717995886981583	0	0.41	0.017	0.184	0	-0.164	-0.59	-0.346	0	0.003	0.013	0.018
ENSG00002374	kinetic_lag	TRUE	FALSE	FALSE	0.381	25.77	1.03	TRUE	3.478	0.0621818135642447	0.198955399238464	0.126801129254198	2.4578042774562e-64	0.303723366298272	0	-1.345	-2.057	-2.593	0	-0.357	-0.947	-0.835	0	-0.079	-0.514	-1.118
ENSG00002385	unchanged	FALSE	FALSE	FALSE	6.736	2.94	11.53	TRUE	2.936	0.0866436328225691	0.249659569146485	0.218715776304683	0.80323566232179	0.0125700788386714	0	-0.011	0.167	-0.029	0	-0.096	0.419	0.343	0	-0.005	0.126	0.006
ENSG00002395	unchanged	FALSE	FALSE	FALSE	9.755	7.71	53.16	TRUE	2.923	0.0873462805847986	0.250233953946566	0.117966753487626	0.729460736966992	0.497555964044388	0	-0.313	0.015	-0.249	0	0.162	-0.579	-0.496	0	-0.068	-0.097	-0.152
ENSG00002397	unchanged	FALSE	FALSE	FALSE	3.369	3.45	6.56	TRUE	5.043	0.0247215039393763	0.102631698172562	0.0138925630649268	0.821349044596904	0.116897601325449	0	-0.241	-0.417	-0.271	0	0.581	-1.344	-0.907	0	-0.098	-0.365	-0.3
ENSG00002398	unchanged	FALSE	FALSE	FALSE	6.346	0.5	1.81	TRUE	15.592	7.85786972818758e-05	0.000749481625340423	3.97647718088007e-05	0.95059461332244	0.158139369273445	0	-0.197	-0.051	-0.191	0	-1.004	-0.913	-0.755	0	-0.173	-0.057	-0.187
ENSG00002399	unchanged	FALSE	FALSE	FALSE	0.31	45.26	1.81	TRUE	0.12	0.729472509495373	0.873900354058801	0.590605891367985	0.349106383239649	0.982599905233839	0	0.048	-0.382	-0.437	0	-0.22	-0.149	-0.112	0	0.002	-0.038	-0.143
ENSG00002401	unchanged	FALSE	FALSE	FALSE	-1.381	288	0.5	FALSE	3.618	0.0571441462403312	0.186803098447243	0.0506343098309986	0.897365350314182	0.482425683988518	0	-0.374	-0.201	-0.209	0	0.513	0.588	-0.106	0	-0.002	-0.013	-0.024
ENSG00002402	kinetics_limited	TRUE	TRUE	FALSE	4.349	62.44	288	FALSE	1.547	0.213651135631048	0.461940116780472	0.00196538156906628	4.16071980669706e-19	0.00219668682749387	0	1.502	1.126	0.91	0	-0.281	-0.336	1.247	0	0.07	0.389	0.561
ENSG00002404	concordant	TRUE	FALSE	FALSE	0.978	3.18	3.18	TRUE	0.002	0.965707271107768	0.983989761703453	0.632086714735497	1.61962885677866e-14	0.551028952572275	0	1.153	1.33	0.536	0	0.173	1.695	0.173	0	0.568	1.278	0.695
ENSG00002405	unchanged	FALSE	FALSE	FALSE	3.055	0.5	0.64	TRUE	7.197	0.00730220474856236	0.0390227750215726	0.00169176214619025	0.551161746629888	0.248147140766017	0	-0.409	-0.029	-0.303	0	-1.31	-0.799	-0.481	0	-0.359	-0.045	-0.294
ENSG00002406	protein_only	FALSE	TRUE	FALSE	-2.174	288	0.5	FALSE	6.612	0.0101290732703315	0.0520896727664599	0.034457958031791	0.764284167696633	0.0120317184416628	0	-0.054	-0.119	-0.301	0	0.178	0.191	0.654	0	0	-0.004	-0.015
ENSG00002407	kinetics_limited	TRUE	TRUE	FALSE	0.453	49.05	4.76	FALSE	2.016	0.155601280447851	0.372208142277637	0.115538716749615	2.96557279977798e-62	0.00952107534183006	0	0.701	1.82	2.527	0	-0.21	0.892	0.947	0	0.034	0.438	1.198
ENSG00002410	unchanged	FALSE	FALSE	FALSE	1.244	0.5	0.5	TRUE	0.296	0.586684523460326	0.781836160192971	0.201144983594544	0.249905405542965	0.613715758209289	0	-0.454	-0.408	-0.27	0	-0.712	-0.143	-0.574	0	-0.398	-0.409	-0.274
ENSG00002411	kinetics_limited	TRUE	FALSE	FALSE	0.194	288	0.5	FALSE	0.785	0.375739766071562	0.636224525247015	0.580782254835526	9.53725680733309e-28	0.830149848995922	0	2.5	1.256	0.308	0	0.614	-0.039	0.005	0	0.035	0.19	0.233
ENSG00002412	unchanged	FALSE	FALSE	FALSE	-17.761	288	288	FALSE	0.179	0.672324201484824	0.845947425496493	0.823675334082957	0.43469715747787	0.68179176505901	0	0.059	-0.042	0.237	0	-0.122	-0.083	-0.102	0	0	0.001	0.007
ENSG00002419	unchanged	FALSE	FALSE	FALSE	0.362	288	0.5	FALSE	1.142	0.285144864765075	0.546709047329476	0.313806275459783	0.310180664596122	0.52780512923373	0	-0.242	-0.714	0.05	0	0.026	-0.273	0.275	0	-0.002	-0.019	-0.034
ENSG00002421	unchanged	FALSE	FALSE	FALSE	0.329	288	2.5	FALSE	0.227	0.633574542145629	0.81397854647354	0.849491573975108	0.0676189317299413	0.995750194181676	0	0.537	0.089	-0.2	0	0.063	0.04	-0.131	0	0.004	0.019	0.015
ENSG00002422	unchanged	FALSE	FALSE	FALSE	-0.293	67.68	0.5	FALSE	0.171	0.679358252639962	0.846858849876642	0.5879708430394	0.438737202456082	0.72420849780505	0	-0.171	0.127	-0.341	0	0.117	-0.234	-0.008	0	-0.005	-0.007	-0.029
ENSG00002424	unchanged	FALSE	FALSE	FALSE	1.613	4.05	4.76	TRUE	0.248	0.618302902540719	0.803412800655705	8.96958562400688e-06	0.277110490296525	0.390244158684671	0	-0.278	0.106	0.3	0	0.996	0.755	0.853	0	-0.101	-0.002	0.252
ENSG00002428	unchanged	FALSE	FALSE	FALSE	5.711	9.81	32.81	TRUE	2.623	0.105298556331368	0.287472689114804	0.16952240864022	0.522488444623601	0.915425761487129	0	-0.121	-0.344	0.192	0	-0.287	-0.411	-0.366	0	-0.022	-0.185	-0.029
ENSG00002430	unchanged	FALSE	FALSE	FALSE	1.426	0.5	0.5	TRUE	0.017	0.896445572467379	0.950699139836974	0.84140855907003	0.443328028254813	0.925318773484883	0	-0.058	-0.071	0.007	0	-0.204	-0.005	0.035	0	-0.051	-0.071	0.004
ENSG00002434	kinetic_lag	TRUE	FALSE	FALSE	5.214	32.81	288	TRUE	0.706	0.40092050021102	0.664592862290005	0.62480888712566	8.18542905007321e-35	0.104105297596078	0	2.289	0.777	-0.091	0	0.258	0.681	0.871	0	0.236	0.793	0.625
ENSG00002436	unchanged	FALSE	FALSE	FALSE	-0.755	288	0.5	FALSE	1.321	0.250476351670388	0.505989091108948	0.452566257614676	0.564627381009703	0.970489233243266	0	0.334	0.115	0.187	0	-0.291	-0.093	-0.03	0	0.003	0.013	0.021
ENSG00002438	unchanged	FALSE	FALSE	FALSE	-0.475	288	0.5	FALSE	0.296	0.586691838166523	0.781836160192971	0.830702568741484	0.596052096336948	0.96980326934978	0	-0.191	0.282	-0.01	0	0.143	-0.085	-0.013	0	-0.001	0.001	0.009
ENSG00002443	unchanged	FALSE	FALSE	FALSE	-12.578	288	288	FALSE	1.081	0.298424581069152	0.559530478739752	0.208287554200007	0.514370094137757	0.751621419082779	0	-0.479	-0.08	-0.258	0	-0.387	0.004	0.439	0	-0.003	-0.014	-0.022
ENSG00002446	unchanged	FALSE	FALSE	FALSE	-13.404	288	288	FALSE	0.673	0.412013864750482	0.674896624107584	0.660350899731828	0.798691345946122	0.188972227531636	0	0.045	0.038	0.381	0	0.087	0.021	-0.208	0	0	0.002	0.015
ENSG00002450	unchanged	FALSE	FALSE	FALSE	0.501	38.53	0.5	TRUE	1.027	0.310964699434568	0.570766064620648	0.0207805180730666	0.485556522970567	0.537905925142182	0	0.205	0.258	0.596	0	0.494	0.607	-0.041	0	0.011	0.076	0.215
ENSG00002451	unchanged	FALSE	FALSE	FALSE	1.501	0.5	0.5	TRUE	0.274	0.600691357102543	0.791295345413926	0.307703117748354	0.762435983476314	0.606348658912633	0	-0.276	-0.128	0.009	0	-0.54	0.121	0.119	0	-0.243	-0.134	0.005
ENSG00002453	unchanged	FALSE	FALSE	FALSE	4.226	0.5	3.45	TRUE	4.04	0.0444339566186758	0.159433268153201	0.132360332834005	0.924376789405706	0.848824726902188	0	-0.256	-0.03	-0.134	0	-0.438	-0.35	-0.488	0	-0.225	-0.039	-0.131
ENSG00002455	protein_only	FALSE	TRUE	FALSE	3.734	0.5	5.16	TRUE	7.671	0.00560998764854466	0.0314072218673992	0.00456469788251624	0.508979891649754	0.0339201546497408	0	-0.324	-0.252	-0.498	0	-0.36	-1.684	-1.144	0	-0.284	-0.255	-0.491
ENSG00002457	anticorrelated	TRUE	TRUE	TRUE	-0.641	288	8.35	FALSE	41.136	1.41970442173972e-10	2.70822096653387e-09	1.45393229466451e-10	4.58672290391962e-42	0.000207257763278631	0	1.749	2.286	1.241	0	-0.822	-0.858	-1.283	0	0.02	0.193	0.349
ENSG00002458	unchanged	FALSE	FALSE	FALSE	8.802	7.71	45.26	TRUE	7.392	0.00655154658551598	0.0360335062203379	2.78369683937847e-05	0.448057147640512	0.238049288786166	0	0.072	-0.451	-0.085	0	-0.959	-0.45	-0.908	0	0.016	-0.193	-0.202
ENSG00002464	unchanged	FALSE	FALSE	FALSE	0.842	0.5	0.5	TRUE	0.313	0.575972312135158	0.781836160192971	0.0495923356533298	0.218447344805346	0.606348658912633	0	0.133	0.181	0.938	0	0.564	0.557	0.632	0	0.117	0.179	0.915
ENSG00002471	unchanged	FALSE	FALSE	FALSE	-0.976	288	0.5	FALSE	2.484	0.11497301674581	0.304635382841276	0.0112991402907025	0.345229325255571	0.382235679035599	0	-0.39	-0.551	-0.275	0	1.305	0.099	-0.066	0	-0.003	-0.02	-0.039
ENSG00002475	unchanged	FALSE	FALSE	FALSE	-0.264	288	0.5	FALSE	0.339	0.560382432296265	0.775263767377273	0.774658808653031	0.402363909426201	0.77280846689868	0	0.005	-0.365	-0.349	0	-0.109	0.101	0.082	0	0	-0.007	-0.025
ENSG00002477	amplified	TRUE	TRUE	TRUE	1.367	5.59	8.35	TRUE	7.951	0.00480569774408985	0.0276419332074176	0.00574611020285988	3.5507782227137e-43	7.46053892493152e-10	0	1.339	2.028	0.728	0	0.819	1.978	1.829	0	0.475	1.716	1.167
ENSG00002479	kinetics_limited	TRUE	TRUE	FALSE	1.234	62.44	86.15	FALSE	0.033	0.855450074102306	0.933499827423733	0.657901425233869	6.66804925807316e-63	0.0125700788386714	0	1.575	2.409	2.388	0	-0.178	0.704	1.325	0	0.075	0.678	1.298
ENSG00002480	unchanged	FALSE	FALSE	FALSE	-0.138	288	0.5	FALSE	0.045	0.832895891558427	0.921768710565382	0.955752484070379	0.482732576627239	0.995750194181676	0	-0.459	-0.03	-0.212	0	0.06	-0.062	0.036	0	-0.003	-0.012	-0.018
ENSG00002484	unchanged	FALSE	FALSE	FALSE	-106.291	288	288	FALSE	12.039	0.000520982109247896	0.00426695673172054	3.68174676767478e-05	0.628849273532677	0.380166684605392	0	-0.252	-0.074	0.167	0	0.757	0.452	1.005	0	-0.002	-0.008	-0.005
ENSG00002485	kinetics_limited	TRUE	FALSE	FALSE	0.16	288	0.5	FALSE	0.488	0.484811833451521	0.724094581775463	0.503856842236276	0.0331197466589655	0.961423029204834	0	-0.844	-0.561	-0.777	0	-0.283	-0.15	0.078	0	-0.005	-0.029	-0.058
ENSG00002487	unchanged	FALSE	FALSE	FALSE	1.517	0.75	2.13	TRUE	0.513	0.473651647143471	0.717379931904734	0.190962408921562	0.90317043876979	0.106271309215596	0	-0.421	-0.337	-0.359	0	-0.388	-0.953	-0.099	0	-0.343	-0.342	-0.358
ENSG00002488	anticorrelated	TRUE	TRUE	TRUE	-0.898	288	0.5	FALSE	76.817	1.87567127565587e-18	5.76864614778245e-17	2.97498530467608e-19	3.7624516573912e-34	1.98727551872554e-05	0	1.267	1.719	1.91	0	-1.843	-1.24	-1.473	0	0.012	0.119	0.29
ENSG00002491	kinetics_limited	TRUE	TRUE	FALSE	0.498	208.75	73.35	FALSE	0.097	0.755904585426127	0.883745702278644	0.0125724656865125	2.04930678929143e-61	0.0299161824704627	0	2.356	2.491	1.914	0	-0.709	0.691	0.492	0	0.043	0.358	0.621
ENSG00002497	unchanged	FALSE	FALSE	FALSE	0.985	0.5	0.5	TRUE	0	0.986023475582819	0.992248589944004	0.663345211491258	0.0361807356027882	0.9140358817562	0	0.007	-0.01	0.435	0	0.316	-0.089	0.409	0	0.006	-0.01	0.421
ENSG00002498	kinetics_limited	TRUE	FALSE	FALSE	0.246	151.31	8.35	FALSE	0.443	0.505610241541018	0.739761780584771	0.623558693196128	1.4652305582818e-33	0.478120176302549	0	1.56	1.488	1.364	0	-0.027	0.479	0.241	0	0.031	0.225	0.407
ENSG00002503	protein_only	FALSE	TRUE	FALSE	83.531	0.5	288	TRUE	6.411	0.0113432736564109	0.0572966854816449	7.55661800194068e-05	0.644412740110255	0.000801285036766824	0	0.33	-0.097	0.038	0	0.535	0.079	1.103	0	0.291	-0.079	0.034
